,SYMBOL,CUSIP
18034,SRAC,85236Q109
18035,SRACU,85236Q208
18036,SRACW,85236Q117
18037,SRAD,H8088L103
18038,SRAFF,800028102
18039,SRAX,78472M106
18040,SRBBF,91834X108
18041,SRBT,81946R107
18042,SRC,84860W300
18043,SRCE,336901103
18044,SRCH,812224202
18045,SRCI,78470V108
18046,SRCL,858912108
18047,SRCPRA,84860W201
18048,SRCU,84857L606
18049,SRDX,868873100
18050,SRE,816851109
18051,SREA,816851604
18052,SREPRA,816851406
18053,SREPRB,816851505
18054,SRET,37950E127
18055,SREV,81763U100
18056,SRF,23162T102
18057,SRG,81752R100
18058,SRGA,86882C105
18059,SRGHY,82510E209
18060,SRGPRA,81752R308
18061,SRGXF,86881M104
18062,SRHBY,85528U107
18063,SRHIF,85209D408
18064,SRHIF,82554V109
18065,SRHIFXXXX,85209D408
18066,SRI,86183P102
18067,SRKZD,83085J201
18068,SRKZF,83085J201
18069,SRL,G7T96K107
18070,SRLN,78467V608
18071,SRLP,849343108
18072,SRLY,843758103
18073,SRLZF,794007104
18074,SRMX,786239103
18075,SRNE,83587F202
18076,SRNG,G8354H126
18077,SRNGU,G8354H100
18078,SRNGW,G8354H118
18079,SRNN,842233108
18080,SRNW,863101101
18081,SROYF,G7777C102
18082,SRPRA,84857L309
18083,SRPT,803607100
18084,SRRA,82640U404
18085,SRRA,82640U107
18086,SRRE,86770K102
18087,SRRK,80706P103
18088,SRS,74347G556
18089,SRS,74348A244
18090,SRSA,G7823W102
18091,SRSAU,G7823W128
18092,SRSAW,G7823W110
18093,SRSN,862935103
18094,SRSPF,G8192H155
18095,SRSR,803720101
18096,SRSZZZZ,74347G556
18097,SRT,85569C107
18098,SRTOY,80386Y101
18099,SRTS,81728J109
18100,SRTTY,98979Y106
18101,SRTY,74348A152
18102,SRTY,74347G747
18103,SRTYXXXX,74348A152
18104,SRTYZZZZ,74347G747
18105,SRUP,82968L200
18106,SRUS,863154100
18107,SRUTF,85209J108
18108,SRUUF,85210A104
18109,SRV,231631201
18110,SRV,231631300
18111,SRVR,69374H741
18112,SRVZZZZ,231631300
18113,SRYB,86888W105
18114,SRZN,86889P109
18115,SRZNW,86889P117
18116,SSAA,808641104
18117,SSAAU,808641203
18118,SSAAW,808641112
18119,SSAAY,78467D103
18120,SSB,840441109
18121,SSBI,866264203
18122,SSBK,843878307
18123,SSBP,784670101
18124,SSCC,84861E101
18125,SSCFF,83171N108
18126,SSD,829073105
18127,SSDOY,824841407
18128,SSEHW,81720R117
18129,SSET,85571U202
18130,SSEZY,78467K107
18131,SSFI,86280R860
18132,SSFT,835413105
18133,SSG,74347G846
18134,SSG,74347G622
18135,SSG,74347G200
18136,SSGOF,G8515B109
18137,SSGZZZZ,74347G846
18138,SSGZZZZ,74347G622
18139,SSI,85254C305
18140,SSINQ,85254C305
18141,SSKN,86272A206
18142,SSL,803866300
18143,SSLY,87166N304
18144,SSLZY,803021807
18145,SSMLF,654014109
18146,SSMLF,64130N306
18147,SSMLFZZZZ,654014109
18148,SSMXY,87184P109
18149,SSNC,78467J100
18150,SSNT,82846H207
18151,SSO,74347R107
18152,SSOF,83012L105
18153,SSOK,867891103
18154,SSOKD,867891202
18155,SSP,811054402
18156,SSPCF,G8192H122
18157,SSPK,G8136L106
18158,SSPKU,G8136L122
18159,SSPKW,G8136L114
18160,SSPX,47103U811
18161,SSPXF,38076C102
18162,SSPY,87166N106
18163,SSREY,870886108
18164,SSRM,784730103
18165,SSRSF,828122101
18166,SSSB,87185E103
18167,SSSGY,80385Q109
18168,SSSS,86887Q109
18169,SSSS,86944Q100
18170,SSSSXXXX,86944Q100
18171,SSTI,82536T107
18172,SSTK,825690100
18173,SSTU,800366106
18174,SSUMY,865613103
18175,SSUS,86280R803
18176,SSVRF,86565E105
18177,SSW,Y75638109
18178,SSWA,81254U403
18179,SSWPRD,Y75638208
18180,SSWPRE,Y75638133
18181,SSWPRG,Y75638307
18182,SSWPRH,81254U304
18183,SSWPRI,Y75638141
18184,SSY,86737U102
18185,SSYRF,803870104
18186,SSYS,M85548101
18187,ST,G8060N102
18188,STAA,852312305
18189,STAB,857561104
18190,STAF,852387406
18191,STAF,852387307
18192,STAFZZZZ,852387406
18193,STAG,85254J102
18194,STAGPRC,85254J409
18195,STAL,855078101
18196,STAR,45031U101
18197,STARPRD,45031U408
18198,STARPRG,45031U705
18199,STARPRI,45031U804
18200,STAY,30224P200
18201,STBA,783859101
18202,STBFY,86803T104
18203,STBI,864087101
18204,STBK,86389R100
18205,STBL,74933W734
18206,STBMY,852278100
18207,STC,860372101
18208,STCB,85526F201
18209,STCN,858098106
18210,STE,G8473T100
18211,STEM,85859N102
18212,STEMWS,85859N110
18213,STEP,85914M107
18214,STER,85917T109
18215,STEV,86031P106
18216,STFC,855707105
18217,STFLL,860630870
18218,STFLP,860630862
18219,STG,86740P108
18220,STG,86740P207
18221,STGW,85256A109
18222,STGZ,85529E102
18223,STGZZZZ,86740P207
18224,STHC,84129L103
18225,STHI,85208W100
18226,STHNP,842587800
18227,STIC,665742102
18228,STICU,665742201
18229,STICWS,665742110
18230,STIE,802816108
18231,STIM,64131A105
18232,STIP,46429B747
18233,STK,19842X109
18234,STKL,8676EP108
18235,STKR,743465106
18236,STKS,88338K103
18237,STL,85917A100
18238,STLA,N82405106
18239,STLC,46436E791
18240,STLD,858119100
18241,STLG,46436E403
18242,STLHF,853606101
18243,STLJF,85853F105
18244,STLM,789313103
18245,STLPRA,85917A209
18246,STLT,849207105
18247,STLV,46436E304
18248,STLY,42834P108
18249,STLYD,42834P207
18250,STM,861012102
18251,STMB,46436E783
18252,STMDF,85572E108
18253,STMH,85858U107
18254,STML,85858C107
18255,STMP,852857200
18256,STN,85472N109
18257,STNC,74933W759
18258,STND,85303B100
18259,STNE,G85158106
18260,STNG,Y7542C130
18261,STNND,83086C106
18262,STOK,86150R107
18263,STON,86184W106
18264,STON,86183Q100
18265,STONXXXX,86183Q100
18266,STONZZZZ,86184W106
18267,STOR,862121100
18268,STOT,78470P200
18269,STPC,855179107
18270,STPCU,855179206
18271,STPCWS,855179115
18272,STPGF,85913R206
18273,STPK,855185104
18274,STPKU,855185203
18275,STPKWS,855185112
18276,STPP,06740L477
18277,STPZ,72201R205
18278,STQN,86269D106
18279,STRA,86272C103
18280,STRC,80359A106
18281,STRCW,80359A114
18282,STRE,G8T90F102
18283,STREU,G8T90F110
18284,STREWS,G8T90F128
18285,STRI,78478V209
18286,STRL,859241101
18287,STRM,86323X106
18288,STRNY,81814P209
18289,STRO,869367102
18290,STRPF,855614103
18291,STRPF,85562P105
18292,STRPFZZZZ,85562P105
18293,STRR,85513Q103
18294,STRRP,85513Q202
18295,STRS,863167201
18296,STRT,863111100
18297,STSA,80405P107
18298,STSB,46436E775
18299,STSBF,840435101
18300,STSC,85571H201
18301,STSEY,86272N109
18302,STSN,85859E102
18303,STT,857477103
18304,STTH,85788X205
18305,STTH,85788X304
18306,STTHD,85788X304
18307,STTK,82024L103
18308,STTPRC,857477509
18309,STTPRCCL,857477509
18310,STTPRD,857477608
18311,STTPRG,857477855
18312,STTSY,862592102
18313,STTX,86280B105
18314,STVGF,86024R101
18315,STVN,T9224W109
18316,STWC,78485C103
18317,STWD,85571B105
18318,STWO,G00748106
18319,STWOU,G00748122
18320,STWOW,G00748114
18321,STWRY,83403H101
18322,STX,G7945M107
18323,STX,G7997R103
18324,STXB,84861D103
18325,STXS,85916J409
18326,STXXXXX,G7945M107
18327,STXZZZZ,G7997R103
18328,STZ,21036P108
18329,STZB,21036P207
18330,SU,867224107
18331,SUB,464288158
18332,SUBB,864451109
18333,SUBCY,864323100
18334,SUBZ,53656F441
18335,SUEZY,864680103
18336,SUGBY,869007203
18337,SUGR,86481Y102
18338,SUHJY,86676H302
18339,SUI,866674104
18340,SUIC,829354109
18341,SULR,402031850
18342,SUM,86614U100
18343,SUME,865634109
18344,SUMO,86646P103
18345,SUMR,865646301
18346,SUMR,865646103
18347,SUN,86765K109
18348,SUND,86726Q104
18349,SUNL,86738J106
18350,SUNLWS,86738J114
18351,SUNPF,86687M100
18352,SUNR,86687P202
18353,SUNS,83416M105
18354,SUNW,86803X204
18355,SUNY,66538F280
18356,SUOPY,86558P109
18357,SUP,868168105
18358,SUPN,868459108
18359,SUPV,40054A108
18360,SURF,86877M209
18361,SURFD,86882A208
18362,SURG,86882L105
18363,SURG,86881Y108
18364,SURJF,86882A208
18365,SURJF,86882A109
18366,SURJF,86882X109
18367,SURRY,866633100
18368,SUSA,464288802
18369,SUSB,46435G243
18370,SUSC,46435G193
18371,SUSL,46435U218
18372,SUTNY,86562X106
18373,SUWN,86803D109
18374,SUZ,86959K105
18375,SV,G8377A108
18376,SVAC,85521J109
18377,SVACU,85521J208
18378,SVACW,85521J117
18379,SVAL,46436E536
18380,SVAP,85423F106
18381,SVBI,81811M100
18382,SVBL,827458209
18383,SVBL,827458100
18384,SVBLD,827458209
18385,SVBT,784866105
18386,SVC,81761L102
18387,SVCBY,869587402
18388,SVCTF,81731L109
18389,SVFA,G8601L102
18390,SVFAU,G8601L110
18391,SVFAW,G8601L128
18392,SVFB,G8601M100
18393,SVFC,G8601N108
18394,SVFD,80512Q303
18395,SVGAF,82772U107
18396,SVIN,806403200
18397,SVLT,86803W107
18398,SVM,82835P103
18399,SVMK,78489X103
18400,SVMN,828437103
18401,SVNDY,81783H105
18402,SVNLY,86959C103
18403,SVNTF,81810M101
18404,SVOK,81787X106
18405,SVOKU,81787X205
18406,SVOKW,81787X114
18407,SVOL,82889N863
18408,SVRA,805111101
18409,SVSN,85914Q207
18410,SVSVU,G8377A116
18411,SVSVW,G8377A124
18412,SVT,817732100
18413,SVVB,80517H209
18414,SVVC,33766Y100
18415,SVXY,74347W130
18416,SWAG,83407J103
18417,SWAGU,83407J202
18418,SWAGW,83407J111
18419,SWAN,032108888
18420,SWAV,82489T104
18421,SWBI,831754106
18422,SWBK,G8633T115
18423,SWBKU,G8633T123
18424,SWBKWS,G8633T107
18425,SWCH,87105L104
18426,SWDBY,870195104
18427,SWDHY,83088L104
18428,SWET,04748A106
18429,SWETU,04748A205
18430,SWETW,04748A114
18431,SWGAY,870123106
18432,SWHI,785014200
18433,SWHID,65343X106
18434,SWI,83417Q204
18435,SWI,83417Q105
18436,SWIM,51819L107
18437,SWIR,826516106
18438,SWISF,379581101
18439,SWK,854502101
18440,SWKH,78501P203
18441,SWKS,83088M102
18442,SWLFF,828339101
18443,SWM,808541106
18444,SWMAY,870309606
18445,SWN,845467109
18446,SWP,854502887
18447,SWRAY,870794302
18448,SWRBY,870794401
18449,SWRI,81282T105
18450,SWSS,85205U107
18451,SWSSU,85205U206
18452,SWSSW,85205U115
18453,SWT,854502846
18454,SWTX,85205L107
18455,SWX,844895102
18456,SWYDF,86222Q806
18457,SWZ,870875101
18458,SXC,86722A103
18459,SXEEQ,84130C100
18460,SXI,854231107
18461,SXMVF,83364M503
18462,SXMVF,92762M106
18463,SXNTF,83011C205
18464,SXQG,301505616
18465,SXT,81725T100
18466,SXTC,G2161P108
18467,SXUS,47103U795
18468,SXYAY,82674R103
18469,SY,83356Q108
18470,SYANY,87124G102
18471,SYBT,861025104
18472,SYBX,87166L100
18473,SYCRF,G8649T109
18474,SYE,78467V806
18475,SYEV,818542102
18476,SYF,87165B103
18477,SYFPRA,87165B202
18478,SYG,78467V889
18479,SYHBF,830816609
18480,SYHO,87160E102
18481,SYIEY,87155N109
18482,SYITF,87160L106
18483,SYK,863667101
18484,SYKE,871237103
18485,SYLD,132061201
18486,SYN,87164U201
18487,SYNA,87157D109
18488,SYNC,871561106
18489,SYNE,871628301
18490,SYNH,87166B102
18491,SYNL,871565107
18492,SYPR,871655106
18493,SYQH,53000K104
18494,SYRS,87184Q107
18495,SYRSW,87184Q115
18496,SYSX,87185L206
18497,SYTA,83013Q509
18498,SYTAW,83013Q152
18499,SYTE,293706107
18500,SYUP,00180L105
18501,SYUS,87166N403
18502,SYV,78467V871
18503,SYVC,87163M101
18504,SYVN,87122P104
18505,SYX,871851101
18506,SYY,871829107
18507,SYZLF,87132P102
18508,SZBI,844271106
18509,SZC,231647108
18510,SZC,231647207
18511,SZCXXXX,231647108
18512,SZCZZZZ,231647207
18513,SZEVY,864691100
18514,SZGPY,795842202
18515,SZK,74347R115
18516,SZK,74347G630
18517,SZK,74347G820
18518,SZKMY,86959X107
18519,SZKZZZZ,74347G630
18520,SZKZZZZ,74347G820
18521,SZLMY,87089E100
18522,SZLSF,852540301
18523,SZNE,69374H691
18524,SZSAY,864691209
18525,T,00206R102
18526,T010RTSPYMNT,462RGT010
18527,T011REORG,032RGT011
18528,T012RTSPYMNT,429RGT012
18529,T014RTSPYMNT,450RGT014
18530,T014RTSPYMNT,963RGT014
18531,T015RTSPAYMENT,848RGT015
18532,T016RYSPYMSNT,482RGT016
18533,T017RTSPYMNT,390RGT017
18534,T017RTSPYMNT,226RGT017
18535,T018RTSPYMNT,126RGT018
18536,T019REORGPYMNT,745RGT019
18537,T019REORGPYMNT,125RGT019
18538,T019RTSYMNT,380RGT019
18539,T020RTSPYMNT,171RGT020
18540,T028REORGPYMNT,090RGT028
18541,T035REORGPAYMNT,984RGT035
18542,T036RTSPYMNT,090RGT036
18543,T103REG,592RGT013
18544,T108RGTSPAY,829RGT018
18545,TA,89421B109
18546,TAAG,19423L771
18547,TAALF,87319V104
18548,TAC,89346D107
18549,TACA,G9095M101
18550,TACAU,G9095M119
18551,TACAWS,G9095M127
18552,TACBY,873306302
18553,TACE,19423L698
18554,TACI,89355W103
18555,TACO,245496104
18556,TACOW,245496112
18557,TACT,892918103
18558,TACYY,89149A102
18559,TADS,19423L789
18560,TAEQ,19423L821
18561,TAGG,87283Q602
18562,TAGS,88166A706
18563,TAIL,132061862
18564,TAIPY,87402P105
18565,TAIT,874028103
18566,TAK,874060205
18567,TAKD,893459305
18568,TAL,874080104
18569,TALK,87427V103
18570,TALKW,87427V111
18571,TALN,87484F108
18572,TALO,87484T108
18573,TALOWS,87484T116
18574,TALS,87410C104
18575,TAN,46138G706
18576,TANH,G8675X107
18577,TANNI,894174200
18578,TANNL,894174309
18579,TANNZ,894174408
18580,TAO,46138E602
18581,TAOP,G8675V101
18582,TAOP,G8675V119
18583,TAP,60871R209
18584,TAPA,60871R100
18585,TAPM,876037201
18586,TAPMD,876037201
18587,TAPR,06742W570
18588,TAPR,06747G638
18589,TAPRZZZZ,06747G638
18590,TARA,74365U107
18591,TARA,04300J107
18592,TARO,M8737E108
18593,TARS,87650L103
18594,TARSF,016095101
18595,TASK,87652V109
18596,TAST,14574X104
18597,TAT,G89982113
18598,TATT,M8740S227
18599,TATYY,876570607
18600,TAUG,87669X205
18601,TAUX,881031108
18602,TAWK,25460E497
18603,TAXF,025072505
18604,TAYD,877163105
18605,TAYO,87690J100
18606,TBA,G88272102
18607,TBB,00206R300
18608,TBBA,878202100
18609,TBBC,89580D102
18610,TBBK,05969A105
18611,TBC,00206R409
18612,TBCP,88605T100
18613,TBCPU,88605T209
18614,TBCPW,88605T118
18615,TBDYF,382735108
18616,TBF,74347X849
18617,TBGPD,87974N405
18618,TBGPF,87974N405
18619,TBGPF,87974N108
18620,TBI,89785X101
18621,TBIO,89374L104
18622,TBJL,45782C235
18623,TBK,89679E300
18624,TBKCP,89679E409
18625,TBLA,M8744T106
18626,TBLAW,M8744T114
18627,TBLD,885213108
18628,TBLMY,88673M201
18629,TBLT,89157G504
18630,TBLT,89157G207
18631,TBLTW,89157G116
18632,TBLU,56167N753
18633,TBLZ,89278P102
18634,TBND,19423L854
18635,TBNGY,74445Y103
18636,TBNK,88145X108
18637,TBPH,G8807B106
18638,TBPMF,88166Y100
18639,TBRIF,883426108
18640,TBSA,G8657L105
18641,TBSAU,G8657L113
18642,TBSAW,G8657L121
18643,TBT,74347B201
18644,TBTC,87336P106
18645,TBUX,87283Q701
18646,TBX,74348A608
18647,TBXXF,90022K100
18648,TC,89856T104
18649,TC,89856T203
18650,TCAC,G9118J101
18651,TCACU,G9118J127
18652,TCACW,G9118J119
18653,TCBC,87224V108
18654,TCBI,88224Q107
18655,TCBIL,882228307
18656,TCBIO,88224Q305
18657,TCBIP,882228406
18658,TCBK,896095106
18659,TCBLL,88224Q305
18660,TCBS,88231Q108
18661,TCCO,878409101
18662,TCCPY,87875T204
18663,TCDA,89610F101
18664,TCEHY,88032Q109
18665,TCF,872307103
18666,TCFC,20368X101
18667,TCFCP,872307202
18668,TCFF,89621V103
18669,TCHC,878228105
18670,TCHP,87283Q107
18671,TCI,893617209
18672,TCKGY,884344102
18673,TCKRF,878742303
18674,TCLAF,893578104
18675,TCLCF,893578203
18676,TCLRY,878520204
18677,TCMD,87357P100
18678,TCN,89612W102
18679,TCNNF,89788C104
18680,TCO,876664103
18681,TCOM,89677Q107
18682,TCON,89237H209
18683,TCOPRJ,876664608
18684,TCOPRK,876664707
18685,TCOR,89468R108
18686,TCP,87233Q108
18687,TCPC,09259E108
18688,TCRD,872438106
18689,TCRR,87808K106
18690,TCRRD,88103M201
18691,TCRW,872438403
18692,TCRX,89854M101
18693,TCRZ,872438304
18694,TCS,210751103
18695,TCTL,26922A768
18696,TCVA,G8704C124
18697,TCVNF,88900N105
18698,TCX,898697206
18699,TCXXXX,89856T104
18700,TCYMY,887495307
18701,TCYSF,878950104
18702,TCZZZZ,89856T203
18703,TD,891160509
18704,TDA,879433795
18705,TDAC,89615T106
18706,TDACU,89615T205
18707,TDACW,89615T114
18708,TDC,88076W103
18709,TDCB,884120106
18710,TDCH,88430R105
18711,TDCX,87190U100
18712,TDE,879433845
18713,TDF,88018T101
18714,TDG,893641100
18715,TDGMW,88642R141
18716,TDHOY,872120100
18717,TDI,879433852
18718,TDIV,33738R118
18719,TDJ,879433837
18720,TDLAF,Q8922K105
18721,TDMEY,89255R105
18722,TDNT,89616C201
18723,TDOC,87918A105
18724,TDPAY,88889V102
18725,TDRK,88642K104
18726,TDRYD,75704R101
18727,TDRYF,88635W107
18728,TDS,879433829
18729,TDSA,30151E731
18730,TDSB,30151E723
18731,TDSC,30151E715
18732,TDSD,30151E699
18733,TDSE,30151E681
18734,TDSGF,87975M208
18735,TDSLL,879433761
18736,TDSPRU,879433787
18737,TDSPRV,879433761
18738,TDSUP,879433787
18739,TDTF,33939L605
18740,TDTT,33939L506
18741,TDUP,88556E102
18742,TDV,74347G606
18743,TDVG,87283Q404
18744,TDW,88642R109
18745,TDWWS,88642R174
18746,TDWWSA,88642R117
18747,TDWWSB,88642R125
18748,TDY,879360105
18749,TEAF,27901F109
18750,TEAF,89148A103
18751,TEAM,G06242104
18752,TEAR,878193200
18753,TECB,46436E502
18754,TECD,878237106
18755,TECH,09073M104
18756,TECK,878742204
18757,TECL,25459W102
18758,TECR,87832Q103
18759,TECS,25460G872
18760,TECS,25460E562
18761,TECSXXXX,25460E562
18762,TECSZZZZ,25460G872
18763,TECTP,87217L208
18764,TECXF,87875J107
18765,TECXF,60743X103
18766,TECXFXXXX,87875J107
18767,TEF,879382208
18768,TEGR,88100A101
18769,TEGS,19423L813
18770,TEHG,87874X206
18771,TEI,880192109
18772,TEKK,G8739H106
18773,TEKKU,G8739H122
18774,TEKKW,G8739H114
18775,TEL,H84989104
18776,TELA,872381108
18777,TELL,87968A104
18778,TELNY,87944W105
18779,TEN,880349105
18780,TENB,88025T102
18781,TENG,25460G559
18782,TEO,879273209
18783,TEQI,87283Q206
18784,TER,880770102
18785,TERM,33740F706
18786,TERN,880881107
18787,TERP,88104R209
18788,TESS,872386107
18789,TETAA,88165Y200
18790,TETC,87823R102
18791,TETCU,87823R201
18792,TETCW,87823R110
18793,TETOF,87877T301
18794,TEUFF,Y09675201
18795,TEUM,69946T207
18796,TEVA,881624209
18797,TEX,880779103
18798,TEXC,88289Q307
18799,TEZNY,88088L103
18800,TFAN,89255T101
18801,TFC,89832Q109
18802,TFCLL,89832Q745
18803,TFCPFH,89832Q836
18804,TFCPRF,89832Q851
18805,TFCPRG,89832Q844
18806,TFCPRH,89832Q836
18807,TFCPRI,89832Q810
18808,TFCPRO,89832Q745
18809,TFCPRR,89832Q695
18810,TFECY,884089202
18811,TFFP,87241J104
18812,TFGL,89237U101
18813,TFI,78468R721
18814,TFIFF,87241L109
18815,TFII,87241L109
18816,TFIV,37954Y582
18817,TFJL,45782C243
18818,TFLO,46434V860
18819,TFLT,37954Y590
18820,TFRFF,M87482119
18821,TFSA,88104C202
18822,TFSL,87240R107
18823,TFX,879369106
18824,TG,894650100
18825,TGA,893662106
18826,TGAN,89386L100
18827,TGB,876511106
18828,TGC,88033R502
18829,TGCB,87901L100
18830,TGCDF,880797204
18831,TGE,874696107
18832,TGEN,87876P201
18833,TGGDF,87402X108
18834,TGH,G8766E109
18835,TGHI,89157E103
18836,TGHLF,88314W204
18837,TGHPL,88314W303
18838,TGHPRA,88314W204
18839,TGHPRB,88314W303
18840,TGI,896818101
18841,TGIC,895925105
18842,TGIF,886364884
18843,TGIFF,65442F105
18844,TGILF,886917103
18845,TGLDF,89623Q102
18846,TGLO,88335R101
18847,TGLS,G87264100
18848,TGLVY,890534100
18849,TGMGF,Q86618107
18850,TGNA,87901J105
18851,TGODF,393210208
18852,TGOPY,88579N105
18853,TGP,Y8564M105
18854,TGPPRA,Y8564M113
18855,TGPPRB,Y8564M204
18856,TGRF,87243P108
18857,TGRO,88674T106
18858,TGRP,897012100
18859,TGRR,88680R102
18860,TGRW,87283Q305
18861,TGS,893870204
18862,TGSGY,87243K208
18863,TGT,87612E106
18864,TGTMF,876141201
18865,TGTX,88322Q108
18866,TGVSY,898455100
18867,TH,87615L107
18868,THBIY,900150103
18869,THBR,G8857S116
18870,THBRF,88605U107
18871,THBRU,G8857S124
18872,THBRW,G8857S108
18873,THC,88033G407
18874,THCA,90070A103
18875,THCAU,90070A202
18876,THCAW,90070A111
18877,THCB,90069K104
18878,THCBU,90069K203
18879,THCBW,90069K112
18880,THCP,88605L107
18881,THCPU,88605L206
18882,THCPW,88605L115
18883,THCT,87248Q101
18884,THCX,84858T400
18885,THD,464286624
18886,THDDY,90114T100
18887,THFF,320218100
18888,THG,410867105
18889,THGA,410867204
18890,THKLY,872434105
18891,THLLY,883219206
18892,THM,46050R102
18893,THMA,88408P107
18894,THMAU,88408P206
18895,THMAW,88408P115
18896,THMG,886043108
18897,THMO,88362L100
18898,THNPY,87854Y109
18899,THNQ,301505731
18900,THNUY,883259103
18901,THO,885160101
18902,THOR,87167A103
18903,THQ,879105104
18904,THR,88362T103
18905,THRBF,883426108
18906,THRM,37253A103
18907,THRN,885260109
18908,THRSF,G88576106
18909,THRX,88369M101
18910,THRY,886029206
18911,THS,89469A104
18912,THST,897871109
18913,THTX,88338H100
18914,THUPY,88604M106
18915,THVB,884608100
18916,THW,87911L108
18917,THWWW,87615L115
18918,THY,66538J738
18919,THYCY,87401G106
18920,TIAIY,87927Y201
18921,TIBR,88633A107
18922,TIBRU,88633A206
18923,TIBRW,88633A115
18924,TIDE,886405109
18925,TIF,886547108
18926,TIG,89457R101
18927,TIGCF,896812104
18928,TIGE,88674J108
18929,TIGO,L6388F110
18930,TIGR,91531W106
18931,TIIAY,87927Y102
18932,TIKK,879165207
18933,TIKRF,M8790M112
18934,TIL,45783C101
18935,TILCF,886790104
18936,TILE,458665304
18937,TILT,33939L100
18938,TIMB,88706T108
18939,TIMCF,88738X101
18940,TINLY,879063204
18941,TINO,87509W102
18942,TINV,G88672103
18943,TINVU,G88672129
18944,TINVWS,G88672111
18945,TIOA,G8T10C106
18946,TIOAU,G8T10C122
18947,TIOAW,G8T10C114
18948,TIP,464287176
18949,TIPS,886307107
18950,TIPT,88822Q103
18951,TIPX,78468R861
18952,TIPZ,72201R403
18953,TIRX,G8884K102
18954,TISCY,874018203
18955,TISI,878155100
18956,TISUQ,68572N104
18957,TITN,88830R101
18958,TITUF,88833T104
18959,TIVO,88870P106
18960,TIXC,888733102
18961,TIXT,87975H100
18962,TJBH,88035C107
18963,TJSS,874050107
18964,TJX,872540109
18965,TK,Y8564W103
18966,TKAGY,87943Q109
18967,TKAMY,88629Q207
18968,TKAT,87407Q207
18969,TKAYY,48214T107
18970,TKC,900111204
18971,TKCBY,88907H101
18972,TKCI,90042T206
18973,TKECY,889109104
18974,TKFHY,87911F101
18975,TKFOY,889113106
18976,TKGBY,900148701
18977,TKGL,879100105
18978,TKGSY,889115101
18979,TKHVY,90010R109
18980,TKKS,G88950103
18981,TKKSR,G88950137
18982,TKKSU,G88950111
18983,TKKSW,G88950129
18984,TKLS,89842T101
18985,TKLSD,89842T200
18986,TKNO,02080L102
18987,TKOI,879604106
18988,TKOMY,889094108
18989,TKR,887389104
18990,TKRFF,887522100
18991,TKSI,90043H102
18992,TKXHF,89237Y103
18993,TKYMY,889102109
18994,TLC,874038102
18995,TLDE,87256B103
18996,TLDH,33939L720
18997,TLDN,87961E103
18998,TLED,53226B102
18999,TLEH,33939L712
19000,TLF,87538X105
19001,TLFA,87538X105
19002,TLFE,28628E102
19003,TLGA,87257M108
19004,TLGAU,87257M207
19005,TLGAWS,87257M116
19006,TLGHY,879482107
19007,TLGN,89154K201
19008,TLGT,87960W104
19009,TLH,464288653
19010,TLI,95790J102
19011,TLIF,888847100
19012,TLIS,87424L108
19013,TLK,715684106
19014,TLKGY,879603108
19015,TLLTF,88688R104
19016,TLLXY,874089105
19017,TLMD,78472F101
19018,TLMDW,78472F119
19019,TLND,874224207
19020,TLOFF,G86659102
19021,TLOG,88165U109
19022,TLOOF,89238C100
19023,TLOOF,21077G108
19024,TLPC,879948206
19025,TLPFY,87946F100
19026,TLRA,879181105
19027,TLRD,87403A107
19028,TLRDQ,87403A107
19029,TLRS,887133205
19030,TLRY,88688T100
19031,TLS,87969B101
19032,TLSA,88875G101
19033,TLSNY,87960M205
19034,TLSRP,87969B200
19035,TLSYY,87969N204
19036,TLT,464287432
19037,TLTD,33939L803
19038,TLTE,33939L308
19039,TLTFF,88337V100
19040,TLTZY,87952P307
19041,TLYS,886885102
19042,TM,892331307
19043,TMAC,62752R100
19044,TMACU,62752R209
19045,TMACWS,62752R118
19046,TMASF,87975Q100
19047,TMAT,66538H278
19048,TMBBY,87257X104
19049,TMBR,887080109
19050,TMBXF,889899209
19051,TMC,87261Y106
19052,TMCI,89455T109
19053,TMCWW,87261Y114
19054,TMDI,88830X819
19055,TMDV,74347G507
19056,TMDX,89377M109
19057,TME,88034P109
19058,TMEB,88079L104
19059,TMED,896259306
19060,TMF,25459W540
19061,TMFC,74933W601
19062,TMGEF,88346B103
19063,TMGI,57161M205
19064,TMHC,87724P106
19065,TMHTY,89852W101
19066,TMICY,89486M206
19067,TMIX,876492109
19068,TMKR,876545104
19069,TMKRU,876545203
19070,TMKRW,876545112
19071,TMKXY,87260R300
19072,TMLL,87925H101
19073,TMO,883556102
19074,TMOAY,890138209
19075,TMP,890110109
19076,TMPHL,89679E409
19077,TMPM,G9127T108
19078,TMPMU,G9127T116
19079,TMPMW,G9127T124
19080,TMPS,88024L100
19081,TMQ,89621C105
19082,TMRAY,889905204
19083,TMRC,88256L109
19084,TMSH,89366P105
19085,TMSNY,87974R208
19086,TMSOF,884903303
19087,TMSR,87266C109
19088,TMST,887399103
19089,TMTNF,891102105
19090,TMTS,84677L109
19091,TMTSU,84677L208
19092,TMTSW,84677L117
19093,TMUS,872590104
19094,TMUSR,872590112
19095,TMV,25459Y678
19096,TMV,25460G849
19097,TMVWY,87816Y106
19098,TMVZZZZ,25460G849
19099,TMX,88087E100
19100,TMXN,89622C203
19101,TNA,25459W847
19102,TNABY,880277108
19103,TNAV,879455103
19104,TNC,880345103
19105,TNCPD,30320K105
19106,TNDM,875372203
19107,TNEN,89784T200
